,T1,T2
182,324.1728638730516,139.1338577840629
183,136.6559729837962,103.98129318063961
184,251.5016185621868,134.08140765434672
185,196.59448154292173,61.62384445226979
186,326.77856206735413,418.2097971630934
187,315.01022064687487,151.66552193195986
188,416.0382745387393,487.35534574173806
189,284.0856509358157,250.8333811288716
190,390.89483559720907,195.32796204516657
191,277.0538275943689,46.6432782318382
192,174.68331647451717,287.2547791926151
193,369.5824942513353,407.43032379991
194,184.27942241792093,93.90054648731872
195,286.2924384660565,313.387483212389
196,346.1287019813004,0.7411444982445813
197,343.9437165998139,112.62110682630129
198,176.58855738101548,36.835927106622286
199,99.03287804124705,54.7974343285634
200,159.4615950138289,235.3038844423844
201,372.966980304092,337.6700092022517
202,433.5318256307726,199.4062363750242
203,339.4392854157121,397.7654599744562
204,314.0245949662962,148.1797224716482
205,347.70160814948326,90.21258650705052
206,221.82204074032165,258.2354849145362
207,230.922215672374,116.24751117661368
208,344.48973639652866,39.24278882116174
210,380.466439399428,220.19295388001422
211,132.09260967992853,109.69314603948845
212,524.8783068736722,331.89706886104966
213,97.7625908314742,69.27999304608414
214,227.3716835237854,148.65003818244017
215,400.0802023257197,39.7897746049679
216,262.70362015434847,222.63519485872496
217,353.38893257363594,424.2196865792512
218,387.367213969655,234.03470919164062
219,153.96881793848712,126.62049618195663
220,194.7538318553902,57.8202281409587
221,355.2711537571395,35.715935512283345
222,249.5459238636664,410.9094507559649
223,321.56380574215785,96.88528119622157
224,417.0341842831857,121.00631600820914
225,451.19260032992673,229.13676287770411
226,241.8150507651996,98.76593437263301
227,168.06918981065533,41.81597327377305
228,327.111324998883,51.69666242064796
229,293.84275753049604,50.38596384357802
230,302.2974961249455,51.22472568123308
231,378.37184205692097,150.09099430376617
232,199.17836740071465,51.7325297543018
233,285.60397283839865,28.29379484969611
234,207.2675553209172,432.80679429756094
236,171.99744673282282,23.26361040870485
237,223.3063771557321,267.18627491243933
238,208.03712429864729,56.939881968315724
239,247.89371485080355,34.69649690345833
240,344.47547594280053,78.33296138965505
241,234.9699570836781,240.89981966507648
242,233.67112139090236,67.73601993578059
244,157.67136068160133,123.42071020610054
245,155.44793713304267,60.08252649502145
246,218.1294698974613,346.02696604398926
247,295.3396496599861,78.09628673187046
248,152.63889227889268,70.2586586718128
249,327.94098161009686,41.375650293914354
250,342.4986101320599,141.40628235148463
251,243.36339324503072,54.791664830655655
252,324.0102323956341,26.4627753653063
253,269.9678825259141,327.130934974762
254,209.9771486382479,109.89389291678783
255,288.7268290914258,293.6137833358421
256,230.90828074517057,132.92842058014645
257,229.0464545881057,252.0239247417072
258,181.4465263308579,223.55252968368134
259,347.3776350074453,220.74769511115926
260,320.40175105069,69.4461909572609
261,280.1530743677011,28.055708489533952
262,221.28972867613777,73.0442339716738
263,261.2537571568484,100.69534637127563
264,326.34678202757505,38.98479273250847
265,231.5524023359353,47.72442945501313
266,280.9830602664808,183.93467568506392
267,222.60182657683973,78.29345315042748
268,190.53708937825567,53.224028291509676
269,271.80247289647747,40.77766383773407
270,195.65197145554333,132.07938135788876
271,267.21879754548775,118.45955785250116
272,325.096370460029,49.29962898311336
273,275.2211473438868,54.88421894499968
274,296.55578042923,284.8761499785595
275,199.57275398843944,171.57657886503287
276,279.3544236276232,33.88607166478789
277,296.06317418593073,281.05213918886477
278,200.9992676650117,192.25044769118387
279,321.9048134797682,25.415774615746418
280,308.85878325915246,73.65622585620035
281,245.0686570888567,43.02417902640743
282,136.85293986524326,202.20078628202236
283,295.4490348623591,218.91574245834323
284,170.4887631252,117.77139949031887
285,230.41896778456348,23.359566306611125
286,285.09180638683426,87.70293499961724
287,328.93631319551145,130.93257354782617
288,253.99371141781396,29.210028515326936
289,263.2878866318588,357.42086810829727
290,151.44817593415382,35.44540019192552
291,137.04820343133034,21.368792656370577
292,189.8869752387348,74.95443311510125
293,330.82467004872666,367.19155463965194
294,141.88280100021797,112.15453263997692
295,277.6018039413792,22.20377785709588
296,328.0796842874421,214.5551537662403
297,230.5755524711393,98.17416683802976
298,221.49414231320196,75.42012806061452
299,216.3176732802944,203.70929836169026
300,245.48329810163983,253.4677255083882
301,254.36350669993973,345.1347151529268
302,345.87389983142424,100.60837022109783
303,326.4073167626053,197.23531844896237
304,212.54819588098184,201.11859392377815
305,304.370909837408,41.49104921449044
306,155.36902280043302,255.58451685243838
307,293.82121489317547,142.7504684161403
308,152.7863061798189,41.92410338514199
309,296.1364407840538,135.1508913493597
310,159.4882821671824,209.10713018306663
311,221.9408919313664,151.92638911700044
312,324.48285316072537,278.3230146476558
313,175.79818545032992,144.48503937273742
314,208.57097137635893,64.77077700764455
315,196.80686377599983,144.3135668731467
316,264.90004232237993,92.9669822195807
317,26.24163539681795,28.13891126004789
318,179.47641077502524,109.55415845605891
319,344.2039635696382,82.96065233205424
320,151.75818425075707,53.68559553990731
321,156.6245868573445,42.09077669764129
322,181.04996146320707,47.25945509797418
323,140.49353149194783,178.23936713442868
324,217.55619244873668,92.65177948602948
325,104.73839034482836,92.4112868700527
326,309.5758339946365,131.76322577399338
327,271.1385334708046,253.3401368363644
328,108.3639978853517,51.576778782930354
329,238.75420041994056,261.3809106328089
330,224.2684164320453,181.63646750522895
331,311.1632087419526,19.00334792258336
332,249.0858804917441,195.87391874720583
333,133.33125873888088,170.41455340685596
334,250.78694041145303,219.20067239069428
335,258.73040965278847,196.98627070374764
336,129.7633046892524,157.08000409120595
337,214.1184249227013,186.0812662751692
338,207.48726659349305,24.401401101004808
339,187.122436875732,41.2383840818232
340,197.55683398713305,211.29447575981345
341,222.07220626263552,140.38036301367467
342,283.6948317060942,155.0175919373577
343,163.64556739314983,84.89809978710778
344,117.01832644616904,116.51337658510356
345,206.91104153430584,170.68163819832128
346,213.69677753219955,21.217125751193365
347,245.2221428497776,74.4676341104005
348,73.36986692635892,71.29342814334518
349,122.5196183629808,153.1582116118344
350,172.0649055483576,14.665611296932475
351,258.9720592735709,244.23166451545524
352,256.89724799059263,34.66159656503425
353,214.3623447993296,60.30323038447397
354,350.2444379725939,305.2146341151709
355,233.76783746018228,159.83348795680178
356,282.23940517453457,199.9006469825285
357,158.3263678192032,38.7444588129987
358,174.50509782403975,15.767256090736518
359,131.19350925233888,74.33322127633139
360,136.59988274809604,56.45612581230089
361,300.8980823121179,47.632688785160965
362,194.58843416617995,171.19795104813218
363,159.87698198905306,68.30550137880658
364,176.98075066916095,46.32199685787988
365,217.05250076622977,118.29109286070457
366,273.087506881734,28.07218886365519
367,278.31184685084514,54.7012218519362
368,278.3388352300028,21.572474664157227
369,354.5328796715528,37.727854907315375
370,262.50288509236395,159.37675142133943
371,259.41249513632505,230.07086946808928
372,119.21321149427747,33.5116986012796
373,126.95924100370824,35.25714397014728
374,192.6638446764661,20.796083049316284
375,185.305181401592,90.2852219898104
376,211.5056077483255,226.148325871786
377,105.62489707568804,233.69434424242252
378,167.3378096216211,112.72615190019272
379,244.68774854793472,150.4019600938103
380,305.6673295410465,31.44229691123761
381,42.68696007040165,45.55081736725057
382,191.4619114902584,100.95196843598288
383,258.35102429820165,75.08097352785911
384,276.0047092035569,113.31866029177507
385,329.04075112867605,19.597933150632134
386,176.6308741520365,102.97731816579343
387,254.53734188192584,22.000042226998552
388,216.52590266223743,166.2943065809289
389,172.34756950455773,212.6599158960206
390,209.2613365199607,215.9199638617016
391,241.92692833573213,232.95655191671128
392,242.28985416969027,170.20366490740992
393,253.1252434787983,117.56835930053386
394,175.83320045547822,43.26318075793872
395,63.54492577201975,15.90883218397633
396,147.3658579547243,65.15312879440151
397,159.49815563061662,85.99182571628283
398,132.77780022410238,96.12582832406892
399,323.14205209039284,373.8011188081094
400,293.9738789874116,58.668534583626574
401,168.59328063508127,40.44880586265447
402,262.98821488508514,167.43302139086347
403,182.31090775477784,51.39418747216251
404,285.5766112972426,147.57159054987474
405,395.1544232741977,67.45371619652711
406,316.52747131077547,142.66208612220754
407,228.8616770028896,189.2927443561541
408,190.5148663413005,131.34286298610704
409,164.40264113264269,230.22092718779857
410,244.4441481064289,153.1260594402403
411,217.36629504072,184.6686730514536
412,174.06044344773082,13.453654934772532
413,175.7159261574624,199.1438185183929
414,292.2974806227389,185.556111045208
415,134.875738834472,151.91855825859037
416,67.00415323883743,91.1897564862605
417,139.7571331021664,199.67183436669288
418,177.76059192204724,184.09933717578625
419,99.67244047715768,139.65607552658037
420,122.1563936878445,141.82766673170664
421,233.16939722538507,182.2769120226508
422,153.42790249353178,51.69099656020041
423,74.55047850867305,73.91728165663581
424,197.3746189159801,99.3014279016944
425,154.96685975738552,102.3286219909695
426,217.67146188182423,181.6230689366629
427,101.86922868543432,143.25120942077368
428,185.01537278697427,127.87721571646924
429,225.61026807801343,55.34640232879284
430,120.41633807075728,63.1309510976052
431,222.8893680400016,133.78677388858873
432,284.65224636378514,146.79156199102655
433,183.61950202365315,64.67345084819723
434,140.36664393026513,20.53010478281346
435,478.04578825133217,254.96068261142904
436,367.7361379084882,275.2332915662396
437,263.3921351826565,139.91036728967163
438,365.1771264779035,196.82789643208952
439,476.9089359763444,207.0588023957702
440,251.16189475850865,167.86867261560013
441,314.7989715245708,63.29128806303355
442,200.1835044482129,34.60734905733346
443,240.603110535027,31.953378626541078
444,350.10275974669986,68.48973870425226
445,315.87518731122657,193.0357511536353
446,166.86140457509686,101.63922092316288
447,260.46513136974016,253.49404271444928
448,488.0121415131172,354.4451629055089
449,465.9754965081434,145.36337286839344
450,74.64985727559502,130.69762374919384
451,335.7868781067899,31.40199040378136
452,350.13044001369025,243.90488395275165
453,390.9271582337021,69.37345135977104
454,40.04494466269455,11.213775037749592
455,199.55700010331572,58.910466738842864
456,302.0811322355468,25.400084170677395
457,296.0248233541945,216.3619815569737
458,368.258596215128,42.36362568466886
459,54.35246723507643,16.001080229637957
460,352.86503760839406,284.1035738364296
461,417.9838092307384,108.93768523647496
462,292.1702946363256,119.57847930648884
463,161.930222996373,83.11848633743408
464,340.0316309447179,185.99786996851623
465,351.4100794889521,304.2173982010491
466,282.65122250406864,33.05035589151663
467,328.4524128773904,284.17683223759605
468,209.6250874893001,410.8446264364495
469,229.9106818428201,88.10641823887848
470,482.11775939844,55.44023741464346
471,322.30487834928283,52.74038265751404
472,314.41938714438106,349.43793441476123
473,357.411245417372,152.83733404894463
474,528.1714532742279,227.17259486595995
475,398.5515860759697,385.8885939310583
476,278.44832313349946,317.7657046861011
477,325.2083636824701,410.57076667884536
478,209.14214462966703,134.49136960811938
479,281.85544681218136,179.2623166265483
480,332.5396566965632,285.0278702840955
481,367.9333970786713,125.0691494918764
482,359.3890477237931,159.28335150563362
483,412.5956507249849,186.1819561654424
484,202.4778924253717,157.9599528737872
485,216.6452924115852,171.7297576540348
486,511.5725336010532,221.52003866126327
487,311.3812569516104,80.96578414251354
488,368.6213318948123,306.70612269183755
489,331.0878091124524,68.53824578756823
490,286.22510002507653,327.50914283741537
491,28.475948639831667,13.842445082975535
492,177.66238277358065,70.97290988025345
493,260.3334270798395,203.74686482438847
494,292.332776446038,328.7238508107202
495,237.05607577011705,235.2765945953538
496,209.36688615528425,413.9069768837137
497,318.7956252761554,371.9593798573567
498,226.6651316999045,200.40317727870777
499,202.3997061008734,208.4803479824232
500,339.5080884210298,221.6759147023169
501,388.28277243577935,426.8290752024898
502,42.63540616320119,203.02660149522023
503,417.6743376018686,102.43924803321433
504,152.4910768448328,7.8818721571133725
505,442.9616389814391,243.81853168178856
506,318.08276366558863,115.61864348651228
507,302.9021807187492,197.27023464256945
508,266.77662573578743,146.86494321555634
509,105.2502062385978,121.37358195398332
510,256.6412025688742,192.4280994526935
511,433.2725017695892,30.587737322908623
512,185.7565818949151,249.7183021716473
513,234.42869025440783,228.94940343241225
514,458.36449360363326,28.08726244604501
515,138.7680082069228,160.5567040763211
516,190.15350280168937,139.22936876536426
517,293.9187144944674,156.11056653893723
518,81.79307175248285,37.96139393465227
519,157.40724949175666,183.62589699282992
520,477.2710917061267,134.02780579824903
521,124.26105955257152,213.30482964245783
522,152.81431377790193,254.89481977047544
523,214.6189572735089,134.7113026634261
524,281.23099955919844,178.5882871103529
525,276.0489808334136,219.77014828067863
526,360.12895982095625,377.7133493206302
527,237.8406429989905,102.87812177507442
528,293.9245835966079,46.79312794033725
529,304.0259166097829,351.8058699446687
530,347.2009487903826,197.26934725628212
531,153.9354655030137,113.20728704065591
532,317.32959554837606,282.3454159020241
533,412.59499173919954,152.7247968952964
534,225.23548222488256,199.25511657187943
535,325.670189785516,364.2812748944433
536,217.72505198123724,61.13031397623086
537,274.50750247926254,185.50037395224732
538,245.1783471565936,223.7690410482604
539,266.3566601798636,261.08547938762894
540,287.6781133298738,49.61265028431861
541,419.3411072165001,239.93976449144637
542,231.2922190335293,184.5523361600253
543,214.176826488655,193.7808738532717
544,288.42803806412195,251.11956941122156
545,217.4378961485751,234.853996375232
546,138.02912262991052,195.44131834499188
547,316.30823672106493,39.39442608556
548,287.50297547431296,73.88744789730517
549,311.964289498445,240.06669569912424
550,447.9975936822451,296.82520468879505
551,156.08361611007857,205.13592019915296
552,299.7677815481923,241.9513918274511
553,287.58779276377726,103.25771236900948
554,346.0607042145794,202.77165125241672
555,285.157486009713,95.9798798260429
556,144.92970033856378,38.8300228910737
557,287.5469277052167,342.61953801849154
558,224.3024111513757,258.7745039241275
559,357.18623918386066,247.2738384597702
560,251.77675877295584,38.7870538405475
561,297.4279530405878,83.99342334920519
562,90.26753986510158,12.310927855610998
563,62.089600598248474,77.59788567190087
564,95.61713796812758,79.81802442899455
565,81.60726163162371,31.73581962831389
566,113.04816113717392,58.31502913598336
567,122.63353088561965,182.41706172592285
568,90.19653293880846,207.5158709392644
569,86.27123518475389,68.52359064329215
570,85.33627695309153,126.61869742010492
571,132.45229397337968,19.342092597829406
572,162.88978512927443,18.148795705465194
573,148.47192254454225,31.34128847373195
574,228.068051167255,28.059664250033588
575,83.91596104044336,11.831785041543263
576,72.10088123048278,95.39789399977305
577,62.08118204768606,82.24282044225754
578,140.41573469339406,143.1573125126095
579,130.1141641202706,24.42086419603032
580,110.95223532493304,131.23130825939538
581,110.694224130948,120.46276185037755
582,127.99303127557127,187.78972459101928
583,102.55559437802148,134.54628863269474
584,100.87721415845003,48.528938776074355
585,76.50158887660018,77.39828060831618
586,160.8156139340873,162.22491694837592
587,96.7040252463713,166.73967739911114
588,112.61005508558038,167.06358346897582
589,39.07453637446189,15.401795475103071
590,80.50385050634449,71.85145318103041
591,92.09276779898364,16.938107875584755
592,150.31614995910166,171.1628273590627
593,83.56121928812772,62.95010636744827
594,89.34936930530799,30.268018706592176
595,85.10383363379682,71.23464976376792
596,76.13875676411854,126.12677855730318
597,101.34428242739813,31.626575388368543
598,48.211115348126675,170.7532806554178
599,85.56885510875661,67.78320216079736
600,92.0873089266567,116.12761106943292
601,110.82262981253325,111.37506830839463
602,94.46693262937507,15.364037550150211
603,99.53586290811937,46.31301577178023
604,151.51965640839498,272.72881787586226
605,154.42284257126903,171.06184071607714
606,105.32964721185806,179.62603157748313
607,140.14576221551886,182.40494281218477
608,97.75083415808783,159.60689988796008
609,143.3865077970634,27.165307152146415
610,145.82928726340978,176.05100733336192
611,130.5283835858703,168.05391616635362
612,153.08793379434007,197.43674097824356
613,114.76539310301165,81.1490391663762
614,74.87545201639655,66.26755935105209
615,56.479989292939074,16.184491823079966
616,88.35256447225743,92.95077688319122
617,74.9967544282984,97.87696630111282
618,63.06953266537372,83.53856657376487
619,74.54327652378227,49.0645488812105
620,124.890483509217,55.66226094986623
621,86.96481662187307,107.80219502374463
622,72.85815241229145,58.720896685377426
623,70.27879282424135,108.66985599135002
624,109.51584454456612,138.1899897080388
625,91.76675218315947,162.88309323058854
626,120.26835607729366,114.35320066512651
627,109.59150543713255,97.27289735730936
628,118.19461747097898,74.37665765325009
629,111.35868525098319,116.86014688411554
630,96.2063957210141,77.57112001658147
631,98.1363783941672,190.48170161662992
632,105.19133624731623,81.41019589771777
633,138.5809886649847,160.58833942250314
634,117.18314226554108,148.77427932850156
635,129.14726797160256,158.80020162330092
636,120.27493875482821,27.448248189853253
637,106.80841531033404,140.24070145254603
638,94.73720021504235,141.81676778290358
639,68.04850244589672,87.07932150216287
640,107.99997237209958,15.882481839243589
641,94.2674098636405,16.92132700868479
642,86.05608948775638,63.120876034664306
643,112.91123428240338,156.58109690040024
644,96.65998897633243,31.055031187170634
645,123.69669078993942,179.78228834378993
646,138.83303086656014,14.154167641205197
647,93.85564027673018,59.12477774661632
648,58.93094255541232,161.1603816608784
649,92.53650409338235,93.32965623324439
650,66.43980440311026,85.73340368309974
651,137.24162834113483,38.05558089132524
652,98.5489561715105,69.1961891585087
653,89.04180312826414,12.216092591397915
654,99.91705898645003,130.92205399716627
655,74.25596905044151,118.90511530636586
656,102.48570120411024,74.0935172123554
657,106.74555189328733,136.2117639165238
658,103.17175616810314,60.28774083236861
659,76.06167076798975,95.23712206012596
660,109.38420543581081,61.66510261493256
661,90.01063659136997,36.47669864286296
662,45.66733189225312,50.782074383344636
663,105.2254273995774,127.85828010763193
664,74.24428533751804,105.18922656176605
665,87.68211181097561,75.92796273004954
666,91.17920455058803,78.25147353468378
667,6.498949425710107,9.177735809889626
668,81.85694623048806,38.688053970036655
669,111.84040155203884,142.3252719855185
670,117.55084830485136,55.998308431926986
672,63.403175381286744,53.383731571696664
673,93.35555114334826,143.94459983308445
674,101.59108034506878,108.53190343328738
675,91.81045247893077,138.3012387749209
676,95.33270998307594,28.989176621777954
677,57.817822656062326,40.80788669618723
678,93.71302621568873,92.60678783206153
679,73.72073444391155,105.40485944109226
680,84.45661389970543,91.55191898347292
681,61.94057649631096,80.52099495616575
682,81.95175643519677,61.93990059625838
683,112.1207889435169,60.29516495341328
684,50.72452483013933,92.56227406839209
685,86.70906282927521,3.2432264928338235
686,97.2954982245792,91.51092273203638
687,109.94012701669295,104.14084239239978
688,95.07105877074771,124.09612757446844
