,Readout Error,Readout Duration
296,0.0037,1244.4444444444443
297,0.0035,1244.4444444444443
298,0.0104999999999999,1244.4444444444443
299,0.0021999999999999,1244.4444444444443
300,0.0030999999999999,1244.4444444444443
301,0.003,1244.4444444444443
302,0.0689999999999999,1244.4444444444443
303,0.0077,1244.4444444444443
304,0.1130999999999999,1244.4444444444443
305,0.0079,1244.4444444444443
306,0.0626999999999999,1244.4444444444443
307,0.0039,1244.4444444444443
308,0.0103999999999999,4000.0
309,0.0322999999999999,4000.0
310,0.028,4000.0
311,0.0482,4000.0
312,0.0337,4000.0
313,0.0282,4000.0
314,0.0262,4000.0
315,0.0045999999999999,4000.0
316,0.0335,4000.0
317,0.2694999999999999,4000.0
318,0.0136,4000.0
319,0.0549999999999999,4000.0
320,0.0063999999999999,4000.0
321,0.0090999999999999,4000.0
322,0.0023999999999999,4000.0
323,0.0090999999999999,4000.0
324,0.1956999999999999,4000.0
325,0.0136,4000.0
326,0.0062999999999999,4000.0
327,0.0267999999999999,4000.0
328,0.0644,4000.0
329,0.0469999999999999,4000.0
330,0.0125999999999999,4000.0
331,0.0376999999999999,4000.0
332,0.0398,4000.0
333,0.0223999999999999,4000.0
334,0.0317,4000.0
335,0.0386999999999999,4000.0
336,0.1240999999999999,4000.0
337,0.0191,4000.0
338,0.1899999999999999,4000.0
339,0.0227999999999999,4000.0
340,0.0107,4000.0
341,0.0722,4000.0
342,0.0266999999999999,4000.0
343,0.1709,4000.0
344,0.0059,4000.0
345,0.0677999999999999,4000.0
346,0.0151999999999999,4000.0
347,0.0387999999999999,4000.0
348,0.0367999999999999,4000.0
349,0.0510999999999999,4000.0
350,0.039,4000.0
351,0.0184999999999999,4000.0
352,0.0159,4000.0
353,0.0670999999999999,4000.0
354,0.008,4000.0
355,0.038,4000.0
356,0.1312999999999999,4000.0
357,0.0367999999999999,4000.0
358,0.0116,4000.0
359,0.0534999999999999,4000.0
360,0.0237,4000.0
361,0.1225,4000.0
362,0.0544,4000.0
363,0.0092999999999999,4000.0
364,0.0608999999999999,4000.0
365,0.0928999999999999,4000.0
366,0.1193999999999999,4000.0
367,0.0548999999999999,4000.0
368,0.0556,4000.0
369,0.0775,4000.0
370,0.0825,4000.0
371,0.0101999999999999,4000.0
372,0.0191999999999999,4000.0
373,0.0464,4000.0
374,0.0176,4000.0
375,0.0932999999999999,4000.0
376,0.0507999999999999,4000.0
377,0.0675,4000.0
378,0.0122999999999999,4000.0
379,0.0080999999999999,4000.0
380,0.0882,4000.0
381,0.0276,4000.0
382,0.0157,4000.0
383,0.0060999999999999,4000.0
384,0.0423,4000.0
385,0.0508999999999999,4000.0
386,0.0141,4000.0
387,0.0297,4000.0
388,0.024,4000.0
389,0.0384999999999999,4000.0
390,0.0044999999999999,4000.0
391,0.0094,4000.0
392,0.0599,4000.0
393,0.0081999999999999,4000.0
394,0.0079,4000.0
395,0.0234999999999999,4000.0
396,0.0594,4000.0
397,0.0076,4000.0
398,0.0124999999999999,4000.0
399,0.0252,4000.0
400,0.0145999999999999,4000.0
401,0.0223999999999999,4000.0
402,0.0391,4000.0
403,0.0328999999999999,4000.0
404,0.0154999999999999,4000.0
405,0.0080999999999999,4000.0
406,0.0529999999999999,4000.0
407,0.0545999999999999,4000.0
408,0.0569999999999999,4000.0
409,0.0151999999999999,4000.0
410,0.0115,4000.0
411,0.0107999999999999,4000.0
412,0.0028,4000.0
413,0.0188999999999999,4000.0
414,0.0085999999999999,4000.0
415,0.0192999999999999,4000.0
416,0.0630999999999999,4000.0
417,0.0371,4000.0
418,0.0082999999999999,4000.0
419,0.0105999999999999,4000.0
420,0.1253999999999999,4000.0
421,0.0151,4000.0
422,0.024,4000.0
423,0.0062999999999999,4000.0
424,0.0151999999999999,4000.0
425,0.0238,4000.0
426,0.0926,4000.0
427,0.0080999999999999,4000.0
428,0.0317,4000.0
429,0.0083999999999999,4000.0
430,0.0332,4000.0
431,0.016,4000.0
432,0.0081999999999999,4000.0
433,0.0052999999999999,4000.0
434,0.0242,4000.0
435,0.0051999999999999,1244.4444444444443
436,0.0152999999999999,1244.4444444444443
437,0.0196,1244.4444444444443
438,0.0072,1244.4444444444443
439,0.0849999999999999,1244.4444444444443
440,0.0502,1244.4444444444443
441,0.0948,1244.4444444444443
442,0.009,1244.4444444444443
443,0.0334,1244.4444444444443
444,0.0262,1244.4444444444443
445,0.0094,1244.4444444444443
446,0.0113999999999999,1244.4444444444443
447,0.0598999999999999,1244.4444444444443
448,0.031,1244.4444444444443
449,0.0065999999999999,1244.4444444444443
450,0.0465999999999999,1244.4444444444443
451,0.0872999999999999,1244.4444444444443
452,0.0085999999999999,1244.4444444444443
453,0.0226999999999999,1244.4444444444443
454,0.2766999999999999,1244.4444444444443
455,0.0289999999999999,1244.4444444444443
456,0.0322,1244.4444444444443
457,0.0742,1244.4444444444443
458,0.0292,1244.4444444444443
459,0.0354000000000001,1244.4444444444443
460,0.0239,1244.4444444444443
461,0.0053,1244.4444444444443
462,0.0077,1244.4444444444443
463,0.1366666666666667,1244.4444444444443
464,0.0087999999999999,1244.4444444444443
465,0.0076,1244.4444444444443
466,0.0141,1244.4444444444443
467,0.0265999999999999,1244.4444444444443
468,0.0090999999999999,1244.4444444444443
469,0.0487999999999999,1244.4444444444443
470,0.0101999999999999,1244.4444444444443
471,0.0096,1244.4444444444443
472,0.0114,1244.4444444444443
473,0.0254999999999999,1244.4444444444443
474,0.0086999999999999,1244.4444444444443
475,0.0028999999999999,1244.4444444444443
476,0.0056,1244.4444444444443
477,0.0257,1244.4444444444443
478,0.0075,1244.4444444444443
479,0.0032,1244.4444444444443
480,0.0059,1244.4444444444443
481,0.0129,1244.4444444444443
482,0.0113,1244.4444444444443
483,0.0137,1244.4444444444443
484,0.0045999999999999,1244.4444444444443
485,0.0139,1244.4444444444443
486,0.01,1244.4444444444443
487,0.0136,1244.4444444444443
488,0.0544999999999999,1244.4444444444443
489,0.0048,1244.4444444444443
490,0.0102999999999999,1244.4444444444443
491,0.0206999999999999,1244.4444444444443
492,0.03,1244.4444444444443
493,0.0356,1244.4444444444443
494,0.0059,1244.4444444444443
495,0.0115,1244.4444444444443
496,0.006,1244.4444444444443
497,0.0246999999999999,1244.4444444444443
498,0.006,1244.4444444444443
499,0.0062999999999999,1244.4444444444443
500,0.02,1244.4444444444443
501,0.0053,1244.4444444444443
502,0.0058,1244.4444444444443
503,0.0096,1244.4444444444443
504,0.023,1244.4444444444443
505,0.0067999999999999,1244.4444444444443
506,0.0864,1244.4444444444443
507,0.0454999999999999,1244.4444444444443
508,0.0052,1244.4444444444443
509,0.0042999999999999,1244.4444444444443
510,0.0413,1244.4444444444443
511,0.022,1244.4444444444443
512,0.0076,1244.4444444444443
513,0.0201999999999999,1244.4444444444443
514,0.0056,1244.4444444444443
515,0.0106999999999999,1244.4444444444443
516,0.0040999999999999,1244.4444444444443
517,0.007,1244.4444444444443
518,0.0675,1244.4444444444443
519,0.0049,1244.4444444444443
520,0.0188999999999999,1244.4444444444443
521,0.006,1244.4444444444443
522,0.0083999999999999,1244.4444444444443
523,0.0052999999999999,1244.4444444444443
524,0.0090999999999999,1244.4444444444443
525,0.0065999999999999,1244.4444444444443
526,0.0027999999999999,1244.4444444444443
527,0.011,1244.4444444444443
528,0.0127,1244.4444444444443
529,0.0060999999999999,1244.4444444444443
530,0.0094,1244.4444444444443
531,0.014,1244.4444444444443
532,0.0114,1244.4444444444443
533,0.0133999999999999,1244.4444444444443
534,0.0122999999999999,1244.4444444444443
535,0.0076,1244.4444444444443
536,0.0038,1244.4444444444443
537,0.0124999999999999,1244.4444444444443
538,0.0076,1244.4444444444443
539,0.0027999999999999,1244.4444444444443
540,0.0126999999999999,1244.4444444444443
541,0.0057,1244.4444444444443
542,0.0057,1244.4444444444443
543,0.0116,1244.4444444444443
544,0.026,1244.4444444444443
545,0.0195,1244.4444444444443
546,0.0129,1244.4444444444443
547,0.0077,1244.4444444444443
548,0.0030999999999999,1244.4444444444443
549,0.0102999999999999,1244.4444444444443
550,0.0031000000000001,1244.4444444444443
551,0.0077,1244.4444444444443
552,0.0077,1244.4444444444443
553,0.0035,1244.4444444444443
554,0.0059,1244.4444444444443
555,0.0197,1244.4444444444443
556,0.006,1244.4444444444443
557,0.0050999999999999,1244.4444444444443
558,0.0052999999999999,1244.4444444444443
559,0.0043999999999999,1244.4444444444443
560,0.0067,1244.4444444444443
561,0.0040999999999999,1244.4444444444443
562,0.0039,864.0
563,0.0025999999999999,864.0
564,0.0272999999999999,864.0
565,0.0979999999999999,864.0
566,0.3056999999999999,864.0
567,0.0988999999999999,864.0
568,0.0615,864.0
569,0.0118,864.0
570,0.0068,864.0
571,0.2885,864.0
572,0.1366,864.0
573,0.2735000000000001,864.0
574,0.4901,864.0
575,0.0716999999999999,864.0
576,0.0088,864.0
577,0.0084999999999999,864.0
578,0.0051999999999999,864.0
579,0.0352,864.0
580,0.0544,864.0
581,0.0023999999999999,864.0
582,0.0075,864.0
583,0.0044999999999999,864.0
584,0.0281,864.0
585,0.0141999999999999,864.0
586,0.0406999999999999,864.0
587,0.0096,864.0
588,0.005,864.0
589,0.1064,864.0
590,0.0025999999999999,864.0
591,0.0679,864.0
592,0.0038,864.0
593,0.002,864.0
594,0.0024999999999999,864.0
595,0.0197,864.0
596,0.0104999999999999,864.0
597,0.0017,864.0
598,0.0050999999999999,864.0
599,0.0278,864.0
600,0.0074,864.0
601,0.0561,864.0
602,0.0682,864.0
603,0.0857999999999999,864.0
604,0.0092,864.0
605,0.0109,864.0
606,0.0033999999999999,864.0
607,0.0524,864.0
608,0.0025999999999999,864.0
609,0.006,864.0
610,0.0212999999999999,864.0
611,0.004,864.0
612,0.0281,864.0
613,0.0030999999999999,864.0
614,0.0474,864.0
615,0.0574,864.0
616,0.0122999999999999,864.0
617,0.0035,864.0
618,0.006,864.0
619,0.0161999999999999,864.0
620,0.0467999999999999,864.0
621,0.0151,864.0
622,0.0142999999999999,864.0
623,0.0379,864.0
624,0.0075,864.0
625,0.0484,864.0
626,0.0255,864.0
627,0.0038,864.0
628,0.0135,864.0
629,0.0966,864.0
630,0.0064999999999999,864.0
631,0.0077,864.0
632,0.0054,864.0
633,0.1007,864.0
634,0.0062999999999999,864.0
635,0.0021999999999999,864.0
636,0.0732,864.0
637,0.0059,864.0
638,0.002,864.0
639,0.0871999999999999,864.0
640,0.0039,864.0
641,0.0243999999999999,864.0
642,0.1268,864.0
643,0.009,864.0
644,0.0289,864.0
645,0.0254999999999999,864.0
646,0.0038,864.0
647,0.0061999999999999,864.0
648,0.0077,864.0
649,0.0273999999999999,864.0
650,0.0441,864.0
651,0.0077,864.0
652,0.0045999999999999,864.0
653,0.159,864.0
654,0.0026999999999999,864.0
655,0.0035,864.0
656,0.016,864.0
657,0.1840999999999999,864.0
658,0.0477,864.0
659,0.0090999999999999,864.0
660,0.0346999999999999,864.0
661,0.0729999999999999,864.0
662,0.0184999999999999,864.0
663,0.0097,864.0
664,0.0048,864.0
665,0.0351,864.0
666,0.0099,864.0
667,0.0107,864.0
668,0.0079,864.0
669,0.003,864.0
670,0.0669999999999999,864.0
671,0.469,864.0
672,0.0786,864.0
673,0.0021999999999999,864.0
674,0.0499,864.0
675,0.0316,864.0
676,0.0847,864.0
677,0.0099,864.0
678,0.002,864.0
679,0.0018,864.0
680,0.046,864.0
681,0.0105999999999999,864.0
682,0.0041999999999999,864.0
683,0.0132999999999999,864.0
684,0.0026999999999999,864.0
685,0.0034,864.0
686,0.0192999999999999,864.0
687,0.0046999999999999,864.0
688,0.006,864.0
